product_id;category_id
3721;9
3722;9
3724;9
3725;9
3726;9
3727;9
7142;9
3729;9
7141;9
3736;9
3737;9
3738;9
3739;9
7140;9
3753;9
3754;9
3755;9
7139;9
7138;9
3761;9
3762;9
3763;9
3764;9
3765;9
7137;9
3774;9
3775;9
3776;9
7136;9
3786;9
3787;9
3798;9
3799;9
3801;9
7135;9
3803;9
3804;9
7133;9
7130;9
7122;9
3822;9
3825;9
3834;9
3854;9
3858;9
3861;9
7109;9
3883;9
3884;9
7087;9
7081;9
7079;9
7077;9
7076;9
7067;9
7066;9
7054;9
7053;9
7052;9
7050;9
7046;9
7045;9
7020;9
7017;9
7016;9
7014;9
7013;9
7012;9
7010;9
7009;9
7008;9
7007;9
7006;9
7005;9
7002;9
6991;9
6990;9
6988;9
6985;9
6961;9
6950;9
6938;9
6937;9
6930;9
6921;9
6917;9
6916;9
6909;9
6900;9
6886;9
6690;9
6463;9
6462;9
6458;9
6455;9
6453;9
6451;9
6448;9
6447;9
6446;9
6445;9
6432;9
6431;9
6415;9
6410;9
6406;9
6405;9
6404;9
6403;9
6402;9
6400;9
6397;9
6396;9
6390;9
6359;9
6306;9
6305;9
6295;9
6280;9
6278;9
6277;9
6262;9
6256;9
6239;9
6238;9
6237;9
6214;9
6213;9
6197;9
6186;9
6185;9
6182;9
6173;9
6171;9
6165;9
6161;9
6160;9
6154;9
6153;9
6152;9
6149;9
6148;9
6144;9
6143;9
6142;9
6141;9
6140;9
6139;9
6138;9
6137;9
6136;9
6135;9
6134;9
6119;9
6118;9
6117;9
6116;9
6115;9
6114;9
6113;9
6109;9
6100;9
6088;9
6087;9
6086;9
6085;9
6084;9
6080;9
6074;9
6073;9
6072;9
6071;9
6070;9
6065;9
6061;9
6060;9
6045;9
6023;9
6022;9
6014;9
6009;9
6008;9
6001;9
5807;9
5161;9
514;16
825;16
3752;16
673;16
7615;16
3661;16
3662;16
669;16
668;16
3667;16
3668;16
6968;16
667;16
615;16
11746;16
11747;16
6243;16
3743;16
3742;16
3741;16
3740;16
300;16
164;16
6199;16
2833;16
95;16
7603;16
88;16
6219;16
6220;16
3715;16
3714;16
7602;16
636;16
634;16
631;16
10488;16
2832;16
7598;16
6097;16
6449;16
6096;16
6093;16
6092;16
265;16
2824;16
2823;16
264;16
10504;16
6924;16
2792;16
9054;16
301;16
6923;16
7563;16
7560;16
5964;16
2780;16
10531;16
10546;16
2779;16
2771;16
2921;16
8859;16
259;16
7525;16
338;16
7520;16
10988;16
8844;16
8842;16
7289;16
7288;16
2896;16
2894;16
6922;16
1957;16
7004;16
3159;16
8805;16
2893;16
11064;16
11065;16
3170;16
3171;16
3172;16
3173;16
2726;16
11082;16
11087;16
11092;16
2716;16
2715;16
7724;16
2712;16
2711;16
6011;16
11117;16
2077;16
6083;16
3198;16
3199;16
3200;16
11135;16
3206;16
6401;16
2682;16
11163;16
8651;16
7722;16
7794;16
7802;16
7803;16
7804;16
7807;16
9064;16
298;16
57;16
11717;16
10403;16
11184;16
8962;16
11776;16
11185;16
3255;16
375;16
11216;16
383;16
386;16
9062;16
10410;16
10411;16
11243;16
3272;16
3273;16
6075;16
387;16
11261;16
2633;16
2868;16
238;16
7684;16
7810;16
235;16
234;16
7812;16
394;16
2621;16
2620;16
399;16
8608;16
8607;16
3303;16
2864;16
2863;16
7679;16
8606;16
11353;16
8597;16
5078;16
2862;16
72;16
7828;16
11354;16
7835;16
7837;16
11371;16
7842;16
6363;16
8560;16
6361;16
11399;16
11400;16
7849;16
7056;16
7851;16
11424;16
11425;16
11444;16
11447;16
6906;16
215;16
5695;16
8549;16
8548;16
6358;16
426;16
3356;16
3357;16
3358;16
3359;16
3360;16
3361;16
8531;16
1179;16
8530;16
8529;16
7889;16
7890;16
7891;16
8528;16
7895;16
11716;16
6905;16
6904;16
7668;16
6960;16
3394;16
3395;16
1139;16
3398;16
3399;16
7923;16
7931;16
7956;16
7662;16
7957;16
6899;16
3422;16
3423;16
3424;16
3425;16
2844;16
10446;16
10451;16
8457;16
8456;16
3443;16
8455;16
8452;16
450;16
8451;16
3448;16
7996;16
8428;16
8427;16
4735;16
2841;16
208;16
207;16
206;16
8425;16
7199;16
8006;16
10452;16
10464;16
3476;16
10465;16
3023;16
2840;16
9682;16
1056;16
6965;16
466;16
8016;16
8018;16
28;16
1040;16
29;16
3495;16
3496;16
1039;16
30;16
6312;16
1035;16
1030;16
7105;16
7106;16
1000;16
7107;16
8413;16
199;16
3514;16
992;16
8412;16
8387;16
7108;16
8377;16
10467;16
5510;16
2837;16
11682;16
8097;16
8098;16
14;16
8104;16
8105;16
8106;16
963;16
8113;16
8114;16
8115;16
8116;16
8117;16
5443;16
3549;16
952;16
8122;16
8137;16
11563;16
8128;16
6158;16
11664;16
11575;16
3847;16
914;16
913;16
896;16
6159;16
875;16
3832;16
11582;16
826;16
6275;16
6274;16
6272;16
801;16
10471;16
528;16
6051;16
6162;16
532;16
533;16
535;16
6164;16
539;16
11601;16
767;16
765;16
6169;16
11642;16
6067;16
11641;16
11640;16
299;16
737;16
713;16
705;16
6176;16
6177;16
11613;16
3652;16
7168;16
7616;16
677;16
8099;7
11695;7
2752;7
3502;7
7000;7
8435;7
8817;7
6069;7
8813;7
11050;7
6331;7
516;7
8795;7
113;7
8426;7
11066;7
11067;7
2734;7
23;7
6357;7
6330;7
6329;7
2733;7
6003;7
7782;7
1011;7
7785;7
11737;7
1010;7
7787;7
837;7
2890;7
11481;7
1066;7
864;7
11486;7
11657;7
5084;7
11107;7
5132;7
7876;7
5160;7
6356;7
6355;7
8659;7
7882;7
3882;7
112;7
11701;7
8658;7
8657;7
8656;7
6354;7
8655;7
6353;7
3215;7
11154;7
6309;7
6352;7
11167;7
1062;7
11171;7
8644;7
3223;7
3224;7
1061;7
2881;7
6351;7
7795;7
3472;7
3232;7
8956;7
1060;7
11666;7
59;7
10388;7
821;7
6068;7
11487;7
2938;7
11588;7
2939;7
6901;7
8511;7
10478;7
3245;7
2940;7
931;7
6271;7
7626;7
6269;7
8972;7
10480;7
3608;7
10292;7
6104;7
782;7
3614;7
6146;7
114;7
6107;7
2873;7
2647;7
8960;7
3800;7
11212;7
292;7
3626;7
1059;7
11224;7
3788;7
10481;7
10482;7
11603;7
3784;7
739;7
382;7
7698;7
721;7
3782;7
573;7
1138;7
3778;7
6175;7
2941;7
7693;7
6056;7
8421;7
83;7
3400;7
7914;7
141;7
6196;7
8617;7
3402;7
8955;7
8510;7
1127;7
1387;7
6943;7
5261;7
10483;7
2634;7
11256;7
11257;7
8509;7
8508;7
3670;7
3409;7
392;7
8953;7
8507;7
7929;7
8616;7
7159;7
6242;7
6241;7
11278;7
11692;7
11698;7
7813;7
649;7
7605;7
8200;7
7961;7
405;7
3420;7
625;7
6221;7
628;7
11697;7
416;7
8414;7
5151;7
3525;7
976;7
8949;7
8954;7
8494;7
7963;7
7964;7
2828;7
5984;7
6108;7
10493;7
8958;7
3432;7
7767;7
7773;7
18;7
7833;7
7975;7
11365;7
6106;7
7775;7
2787;7
11366;7
959;7
2781;7
5127;7
11388;7
220;7
10515;7
10516;7
10550;7
8189;7
2778;7
2777;7
5142;7
11389;7
2767;7
7740;7
5141;7
10570;7
6145;7
11392;7
10572;7
8078;7
7983;7
252;7
956;7
10603;7
7516;7
11703;7
342;7
954;7
11738;7
6948;7
245;7
11418;7
8957;7
3342;7
11034;7
8148;7
6105;7
11036;7
11652;6
6310;6
6048;6
7970;6
6128;6
7631;6
2946;6
3214;6
11651;6
10363;6
10364;6
350;6
7797;6
7532;6
11656;6
81;6
602;6
6974;6
11650;6
8514;6
7527;6
330;6
2886;6
617;6
3209;6
2888;6
7908;6
11153;6
781;6
10366;6
618;6
331;6
8065;6
11038;6
551;6
5052;6
6047;6
6318;6
7634;6
6314;6
619;6
620;6
10361;6
10409;6
5065;6
11655;6
621;6
10365;6
2683;6
622;6
11039;6
623;6
332;6
733;6
7514;6
7513;6
7512;6
11040;6
7510;6
7509;6
505;6
8470;6
7633;6
7632;6
8469;6
82;6
7508;6
7507;6
10490;6
3213;6
7445;6
333;6
10362;6
7424;6
80;6
7;18
296;18
295;18
294;18
293;18
6927;18
285;18
7739;18
101;18
7713;18
7712;18
7711;18
10389;18
283;18
7695;18
6913;18
7649;18
7647;18
7640;18
10470;18
11791;18
6103;18
100;18
268;18
267;18
4077;18
266;18
6435;18
7570;18
7566;18
7565;18
6434;18
5905;18
10571;18
6427;18
11730;18
6420;18
7286;18
6419;18
7278;18
11076;18
3184;18
11095;18
3210;18
6078;18
6399;18
11176;18
3237;18
3238;18
3239;18
3241;18
3242;18
3243;18
3244;18
11177;18
6077;18
6076;18
11187;18
3254;18
11223;18
11225;18
3264;18
3265;18
11228;18
11238;18
11241;18
6383;18
3285;18
3304;18
3306;18
3307;18
3312;18
3314;18
3315;18
11421;18
11458;18
6350;18
6349;18
6348;18
6347;18
6346;18
6345;18
6344;18
6343;18
6342;18
6340;18
6339;18
3426;18
3435;18
3436;18
3439;18
1072;18
205;18
204;18
203;18
3478;18
3480;18
3482;18
3483;18
201;18
200;18
198;18
977;18
197;18
185;18
11792;18
11565;18
11566;18
858;18
817;18
806;18
798;18
793;18
785;18
181;18
6266;18
6265;18
179;18
178;18
738;18
172;18
672;18
671;18
3669;18
11745;18
3687;18
3692;18
5364;18
642;18
38;18
3709;18
6227;18
6195;18
11759;18
3767;18
579;18
572;18
571;18
133;18
570;18
569;18
132;18
131;18
529;18
8147;18
8155;18
11675;18
11678;18
11679;18
11680;18
11681;18
8162;18
8163;18
8066;18
11683;18
11684;18
11786;18
11787;18
11685;18
11686;18
11687;18
8497;18
11688;18
8498;18
8499;18
11689;18
8500;18
8501;18
8502;18
8503;18
8504;18
11691;18
8505;18
8506;18
7906;18
8515;18
8516;18
11693;18
7888;18
7887;18
11694;18
8541;18
7060;18
2563;18
424;18
8559;18
8572;18
8581;18
11696;18
8582;18
8591;18
8592;18
8593;18
7048;18
8594;18
8610;18
400;18
7814;18
11779;18
8623;18
8624;18
8625;18
8626;18
8627;18
8695;18
11702;18
6013;18
5085;18
2714;18
7011;18
106;18
8782;18
105;18
2730;18
2731;18
104;18
103;18
102;18
2748;18
6121;18
6120;18
328;18
2811;18
6972;18
6971;18
314;18
313;18
6966;18
6964;18
6963;18
312;18
2861;18
8959;18
2870;18
2874;18
8963;18
2884;18
2885;18
4013;18
3821;2
3600;2
3823;2
10492;2
3599;2
788;2
6273;2
822;2
11585;2
11584;2
513;2
842;2
3833;2
44;2
510;2
3836;2
3837;2
3838;2
509;2
7118;2
508;2
898;2
45;2
6279;2
3845;2
912;2
11576;2
3848;2
11658;2
7117;2
7116;2
11659;2
11571;2
11567;2
3855;2
8134;2
8133;2
3856;2
936;2
8135;2
8136;2
941;2
3857;2
11557;2
6098;2
11556;2
11553;2
5117;2
6285;2
6286;2
6287;2
6288;2
6289;2
11548;2
10485;2
8109;2
7189;2
11547;2
11546;2
11541;2
8158;2
11677;2
10484;2
8159;2
972;2
188;2
5122;2
8160;2
2948;2
10469;2
8161;2
8089;2
274;2
8087;2
3867;2
974;2
111;2
3870;2
10341;2
275;2
7190;2
8077;2
8076;2
8075;2
8074;2
8073;2
8072;2
8071;2
8173;2
7191;2
980;2
11538;2
279;2
5121;2
11537;2
11536;2
8403;2
8405;2
8410;2
8411;2
11535;2
11534;2
11533;2
11527;2
6941;2
1024;2
1036;2
6315;2
1046;2
1047;2
1051;2
1053;2
5090;2
1054;2
3481;2
27;2
1063;2
8424;2
7200;2
3466;2
7201;2
210;2
11526;2
11525;2
1080;2
1086;2
1087;2
8431;2
1089;2
1090;2
3886;2
3887;2
7657;2
7658;2
6334;2
10419;2
6335;2
1091;2
1095;2
1101;2
7665;2
6337;2
8465;2
8466;2
3438;2
6338;2
8471;2
3434;2
3433;2
8472;2
8490;2
3431;2
8491;2
1109;2
8492;2
8493;2
1111;2
1113;2
1114;2
3419;2
8495;2
7672;2
110;2
3418;2
1115;2
8496;2
2849;2
10326;2
11761;2
10418;2
6907;2
11773;2
1116;2
7943;2
11515;2
280;2
2855;2
2856;2
442;2
2857;2
2858;2
2859;2
11514;2
7072;2
11513;2
2860;2
6341;2
5149;2
11512;2
11511;2
11510;2
77;2
7922;2
7921;2
7920;2
108;2
7917;2
1131;2
7915;2
11502;2
1140;2
1141;2
1143;2
281;2
7220;2
6911;2
6912;2
8525;2
8526;2
7897;2
7896;2
1170;2
9065;2
1171;2
3376;2
1172;2
7221;2
6957;2
6956;2
3371;2
10412;2
7062;2
3370;2
7880;2
7879;2
7878;2
7877;2
7222;2
3366;2
1182;2
6955;2
11479;2
7225;2
11465;2
2934;2
7700;2
11427;2
6954;2
11415;2
11414;2
11413;2
7055;2
1267;2
2571;2
10408;2
6362;2
6367;2
8569;2
9675;2
6370;2
3322;2
6371;2
8575;2
6372;2
8576;2
223;2
7832;2
7831;2
7830;2
10407;2
5152;2
7827;2
7826;2
2876;2
7825;2
6940;2
225;2
8586;2
282;2
7819;2
7818;2
8985;2
10393;2
7716;2
8986;2
7047;2
3310;2
11351;2
6035;2
11350;2
3302;2
3301;2
3300;2
11341;2
8994;2
8611;2
232;2
2924;2
11340;2
2617;2
8612;2
5114;2
7236;2
3295;2
397;2
7237;2
11335;2
233;2
11332;2
2627;2
8614;2
8615;2
236;2
237;2
239;2
3281;2
7250;2
7251;2
7253;2
240;2
11227;2
6394;2
381;2
380;2
379;2
11214;2
8620;2
8621;2
11782;2
3253;2
8622;2
371;2
7721;2
6395;2
11775;2
370;2
11774;2
3240;2
9006;2
3236;2
7723;2
3235;2
10083;2
5115;2
3234;2
2891;2
367;2
3233;2
3231;2
8629;2
8630;2
8631;2
360;2
3230;2
7796;2
3229;2
8633;2
2675;2
3228;2
8634;2
11700;2
11175;2
8649;2
11169;2
11162;2
3212;2
97;2
5150;2
98;2
11134;2
2688;2
2689;2
2690;2
2691;2
11126;2
99;2
5858;2
8690;2
11719;2
8719;2
8734;2
8735;2
8738;2
2701;2
11125;2
6111;2
7018;2
11108;2
7732;2
352;2
11106;2
3189;2
8781;2
11105;2
241;2
9007;2
7733;2
3185;2
3183;2
11722;2
9008;2
7789;2
6132;2
6005;2
11723;2
3182;2
11081;2
8784;2
3177;2
2727;2
5120;2
8785;2
9009;2
9015;2
9016;2
243;2
3169;2
8794;2
11054;2
3162;2
8808;2
3160;2
11048;2
2904;2
3157;2
11047;2
2905;2
11046;2
351;2
2747;2
9026;2
8821;2
2750;2
11045;2
6417;2
2753;2
7290;2
10991;2
6426;2
349;2
347;2
10704;2
7515;2
11705;2
7523;2
2907;2
3115;2
9027;2
10563;2
10562;2
8871;2
8872;2
8887;2
10561;2
337;2
336;2
10560;2
6984;2
10559;2
10558;2
10557;2
10556;2
10512;2
10511;2
8901;2
2783;2
8912;2
8914;2
7562;2
10509;2
10508;2
8917;2
10507;2
8923;2
10505;2
10503;2
7735;2
10501;2
8924;2
11711;2
8933;2
2799;2
324;2
11713;2
2802;2
2803;2
7769;2
2805;2
1882;2
2807;2
11714;2
2809;2
2810;2
9052;2
2812;2
2813;2
6440;2
7766;2
7765;2
6441;2
11715;2
6230;2
3708;2
6231;2
630;2
6232;2
6229;2
6228;2
7764;2
6222;2
6233;2
6234;2
153;2
92;2
152;2
3701;2
5295;2
150;2
3700;2
3698;2
652;2
11622;2
3690;2
148;2
146;2
6202;2
6200;2
3689;2
3686;2
3685;2
3684;2
3683;2
11621;2
11620;2
9977;2
11740;2
11627;2
3749;2
3663;2
587;2
11619;2
679;2
2956;2
175;2
680;2
681;2
584;2
583;2
582;2
6184;2
2821;2
11611;2
6181;2
6179;2
581;2
8940;2
6178;2
3769;2
3770;2
3771;2
7583;2
11628;2
11610;2
697;2
7170;2
3777;2
11609;2
96;2
7584;2
9053;2
176;2
8941;2
740;2
3785;2
6055;2
6054;2
6261;2
8943;2
7590;2
11637;2
11639;2
750;2
755;2
756;2
559;2
557;2
2955;2
757;2
766;2
10342;2
122;2
119;2
6053;2
769;2
3618;2
537;2
536;2
11598;2
7131;2
11595;2
3615;2
11594;2
182;2
10;2
3601;2
7121;2
3818;2
3819;2
3820;2
1;15
32;15
34;15
42;15
79;15
138;15
170;15
173;15
180;15
183;15
184;15
269;15
270;15
272;15
273;15
277;15
278;15
447;15
453;15
455;15
456;15
459;15
460;15
462;15
463;15
464;15
465;15
468;15
469;15
470;15
471;15
473;15
512;15
526;15
627;15
629;15
635;15
637;15
638;15
639;15
640;15
724;15
725;15
856;15
884;15
899;15
917;15
1014;15
1155;15
2644;15
2645;15
2646;15
2648;15
2650;15
2651;15
2652;15
2654;15
2655;15
2656;15
2657;15
2658;15
2663;15
2699;15
2700;15
2850;15
2851;15
2852;15
2853;15
2854;15
3258;15
3308;15
3311;15
3313;15
3329;15
3330;15
3347;15
3405;15
3406;15
3411;15
3536;15
6006;15
6024;15
6025;15
6026;15
6027;15
6028;15
6029;15
6030;15
6206;15
6216;15
6218;15
6223;15
6224;15
6225;15
6226;15
6276;15
6366;15
6369;15
6385;15
6421;15
6423;15
6460;15
6461;15
6464;15
6465;15
6467;15
6468;15
6469;15
6470;15
6471;15
7058;15
7094;15
7101;15
7102;15
7103;15
7119;15
7150;15
7264;15
7518;15
7519;15
7521;15
7522;15
7528;15
7529;15
7530;15
7547;15
7557;15
7576;15
7628;15
7635;15
7656;15
7690;15
7858;15
7859;15
7868;15
7869;15
7870;15
7874;15
7875;15
8008;15
8022;15
8023;15
8026;15
8027;15
8030;15
8031;15
8032;15
8033;15
8034;15
8035;15
8093;15
8094;15
8107;15
8151;15
8191;15
8429;15
8468;15
8523;15
8532;15
8533;15
8534;15
8573;15
8574;15
8579;15
8580;15
8672;15
8725;15
8801;15
10336;15
10339;15
10344;15
10345;15
10347;15
10348;15
10350;15
10351;15
10352;15
10353;15
10354;15
10355;15
10356;15
10357;15
10358;15
10359;15
10368;15
10373;15
10374;15
10375;15
10377;15
10400;15
10405;15
10406;15
10539;15
10540;15
10552;15
10553;15
10554;15
10555;15
11006;15
11007;15
11008;15
11009;15
11010;15
11011;15
11012;15
11013;15
11022;15
11056;15
11057;15
11059;15
11116;15
11568;15
11615;15
11704;15
11721;15
11736;15
11777;15
11778;15
11781;15
6472;4
2846;4
981;4
11200;4
271;4
3872;4
8050;4
6033;4
11770;4
6409;4
467;4
7132;4
686;4
284;4
3871;4
6935;4
472;4
6032;4
2847;4
8604;4
474;4
475;4
476;4
3869;4
8092;4
6481;4
291;4
1157;4
477;4
813;4
8603;4
306;4
2866;4
308;4
478;4
479;4
8049;4
7872;4
1159;4
1160;4
6031;4
480;4
1162;4
309;4
2667;4
310;4
2662;4
985;4
8047;4
995;4
997;4
11168;4
6477;4
6456;4
8440;4
6475;4
3353;4
6412;4
10349;4
1122;4
11;4
2668;4
8046;4
7697;4
8417;4
2659;4
7092;4
2669;4
3471;4
3205;4
2665;4
8044;4
8951;4
3320;4
4982;4
11426;4
2670;4
2672;4
8043;4
1123;4
8080;4
1125;4
11707;4
8042;4
6281;4
1126;4
7265;4
9063;4
3204;4
7738;4
8041;4
11569;4
8056;4
481;4
482;4
168;4
68;4
3203;4
8055;4
483;4
169;4
484;4
7120;4
486;4
8880;4
8040;4
8039;4
2612;4
2794;4
8054;4
2795;4
921;4
2660;4
5066;4
408;4
8053;4
2676;4
422;4
11071;4
2619;4
488;4
8052;4
489;4
6476;4
490;4
491;4
9030;4
8037;4
6002;4
492;4
11063;4
8036;4
6057;4
6480;4
493;4
11062;4
11055;4
494;4
495;4
11032;4
6479;4
11031;4
11030;4
3716;4
3713;4
496;4
3294;4
11028;4
6043;4
11027;4
11026;4
499;4
6042;4
2678;4
500;4
3711;4
3710;4
7871;4
11025;4
525;4
8051;4
6041;4
6319;4
6040;4
8916;4
6039;4
3293;4
7781;4
11024;4
3292;4
171;4
2679;4
6236;4
2666;4
11023;4
7243;4
6473;4
3291;4
6038;4
2631;4
11617;4
7881;4
8112;4
8643;4
11021;4
3875;4
760;4
11020;4
11017;4
11016;4
11015;4
11014;4
6037;4
10486;4
10487;4
3695;4
7893;4
937;4
2661;4
8521;4
2836;4
11638;4
10998;4
6474;4
9040;4
3873;4
3603;4
2845;4
7973;4
685;4
6235;4
69;4
812;4
7129;4
11359;4
6034;4
10983;4
7573;4
948;13
3656;13
3654;13
3653;13
949;13
7169;13
950;13
951;13
3644;13
953;13
3643;13
3642;13
11552;13
3639;13
8567;13
12;13
11551;13
3638;13
11790;13
11550;13
3637;13
11789;13
6210;13
3625;13
3617;13
3616;13
11549;13
3606;13
8796;13
7180;13
3605;13
15;13
8797;13
6209;13
960;13
3589;13
3588;13
3587;13
8798;13
964;13
7187;13
8564;13
3578;13
3541;13
8168;13
8563;13
3529;13
3528;13
965;13
8849;13
3524;13
966;13
3494;13
3475;13
7195;13
6398;13
8167;13
3470;13
3469;13
967;13
3468;13
8547;13
3467;13
8165;13
3460;13
3456;13
5091;13
1770;13
3452;13
3449;13
19;13
3447;13
3444;13
969;13
3442;13
970;13
20;13
3441;13
37;13
3421;13
8850;13
971;13
3417;13
3397;13
39;13
973;13
3393;13
7213;13
7214;13
3392;13
8851;13
7216;13
8164;13
7217;13
982;13
7218;13
3390;13
3385;13
6207;13
3372;13
3367;13
984;13
8546;13
3354;13
3352;13
3351;13
11530;13
3350;13
3349;13
8852;13
3328;13
3321;13
1016;13
3317;13
1023;13
3309;13
6205;13
1073;13
40;13
3298;13
3297;13
51;13
6204;13
52;13
3296;13
8853;13
5118;13
1075;13
7238;13
7239;13
53;13
1077;13
7242;13
8799;13
1078;13
6203;13
3280;13
3278;13
8800;13
1079;13
1082;13
7247;13
7248;13
10325;13
1763;13
10327;13
10328;13
7249;13
1083;13
3277;13
3276;13
1084;13
1085;13
3271;13
1088;13
10337;13
5119;13
3270;13
54;13
3256;13
2784;13
1119;13
1120;13
3227;13
3226;13
3208;13
3207;13
55;13
7259;13
8710;13
7260;13
8545;13
7262;13
6201;13
8709;13
7263;13
56;13
67;13
10369;13
11509;13
3197;13
11507;13
3196;13
3195;13
3194;13
1736;13
8708;13
11506;13
3193;13
3192;13
11505;13
3191;13
3181;13
3179;13
3164;13
1133;13
8145;13
3163;13
3153;13
11503;13
8539;13
1134;13
11501;13
1135;13
8143;13
10398;13
10399;13
1136;13
10401;13
8142;13
1137;13
8141;13
8140;13
1150;13
1151;13
1152;13
6198;13
1153;13
6194;13
8132;13
1154;13
8976;13
11769;13
1158;13
8977;13
11768;13
8131;13
5123;13
11767;13
71;13
7776;13
6193;13
1175;13
8978;13
8980;13
8981;13
6192;13
73;13
74;13
78;13
1181;13
8861;13
10440;13
10441;13
10442;13
10443;13
10444;13
11484;13
8125;13
8983;13
94;13
6392;13
2788;13
8124;13
109;13
10453;13
5079;13
6191;13
120;13
8700;13
2798;13
139;13
2800;13
6190;13
143;13
2801;13
2804;13
2808;13
2814;13
2815;13
2816;13
11757;13
2819;13
2820;13
10475;13
144;13
6188;13
2825;13
5554;13
2829;13
5093;13
6187;13
8728;13
2830;13
145;13
2835;13
11451;13
154;13
6180;13
155;13
10496;13
10497;13
10498;13
162;13
10502;13
8866;13
163;13
6391;13
10506;13
6902;13
11443;13
10510;13
6903;13
10513;13
10514;13
6389;13
165;13
166;13
2867;13
10520;13
10521;13
10522;13
10523;13
10524;13
2871;13
7336;13
6388;13
5628;13
6172;13
2872;13
2877;13
8867;13
10533;13
10534;13
10535;13
10536;13
10537;13
167;13
2882;13
2889;13
2900;13
2909;13
11410;13
11409;13
8079;13
8868;13
11408;13
11407;13
10551;13
7736;13
8869;13
6387;13
8870;13
7734;13
11744;13
6918;13
6919;13
10566;13
6920;13
11397;13
11386;13
11385;13
8698;13
11743;13
8806;13
11384;13
11383;13
11742;13
6386;13
11382;13
8524;13
11381;13
9004;13
11739;13
11380;13
189;13
11379;13
11378;13
11377;13
11376;13
7727;13
8873;13
7726;13
209;13
222;13
227;13
230;13
6925;13
8727;13
7725;13
11362;13
11361;13
11360;13
244;13
247;13
248;13
5635;13
255;13
11358;13
7720;13
276;13
7719;13
8519;13
7718;13
9010;13
7717;13
7715;13
11345;13
8518;13
11338;13
6936;13
302;13
6939;13
11331;13
7703;13
6942;13
8489;13
8048;13
7702;13
7701;13
8876;13
9014;13
5080;13
6365;13
11302;13
6945;13
311;13
315;13
11300;13
6364;13
9703;13
316;13
7696;13
9018;13
9019;13
323;13
7694;13
9020;13
11286;13
327;13
9021;13
11285;13
334;13
11708;13
335;13
340;13
8724;13
11284;13
11283;13
9023;13
8689;13
11280;13
341;13
354;13
355;13
356;13
11279;13
395;13
8474;13
396;13
1354;13
11277;13
8467;13
8811;13
6962;13
8464;13
7687;13
7686;13
8463;13
425;13
7685;13
429;13
8812;13
434;13
7681;13
7680;13
8015;13
7438;13
11242;13
11240;13
440;13
3003;13
8014;13
11237;13
441;13
8462;13
443;13
8012;13
6967;13
11234;13
9035;13
9036;13
8011;13
7671;13
6127;13
1410;13
7666;13
8684;13
9038;13
444;13
8461;13
6125;13
6124;13
8459;13
